Estación;latitude;longitude;Variable;Dia;Valor_max;Valor_mean;Valor_min
CAI Jaboque;4.7035;-74.129137;L10;Sunday;99.7;52.578823358089295;2.7
CAI Jaboque;4.7035;-74.129137;L50;Monday;93.8;45.53467792728286;2.5
CAI Jaboque;4.7035;-74.129137;L50;Tuesday;89.4;45.993692834798146;2.7
CAI Jaboque;4.7035;-74.129137;L50;Wednesday;90.6;45.8159152752009;2.6
CAI Jaboque;4.7035;-74.129137;L50;Thursday;97.8;46.17635307781641;2.3
CAI Jaboque;4.7035;-74.129137;L50;Friday;91.0;46.00838682071012;2.5
CAI Jaboque;4.7035;-74.129137;L50;Saturday;93.4;46.256952380952534;2.3
CAI Jaboque;4.7035;-74.129137;L50;Sunday;93.2;44.48198339886433;2.7
CAI Jaboque;4.7035;-74.129137;L90;Monday;87.0;39.4296106498715;2.1
CAI Jaboque;4.7035;-74.129137;L90;Tuesday;84.3;39.927106525214974;2.1
CAI Jaboque;4.7035;-74.129137;L90;Wednesday;82.9;39.85845702552078;2.1
CAI Jaboque;4.7035;-74.129137;L90;Thursday;83.4;40.09616434378637;2.1
CAI Jaboque;4.7035;-74.129137;L90;Friday;88.0;40.13431680267855;2.0
CAI Jaboque;4.7035;-74.129137;L90;Saturday;83.5;40.26893029675672;2.0
CAI Jaboque;4.7035;-74.129137;L90;Sunday;83.3;38.42225717198194;2.3
CAI Jaboque;4.7035;-74.129137;Leq;Monday;82.3;51.01557526818343;2.6
CAI Jaboque;4.7035;-74.129137;Leq;Tuesday;81.5;51.602665908683065;4.1
CAI Jaboque;4.7035;-74.129137;Leq;Wednesday;86.2;51.482066070781606;3.8
CAI Jaboque;4.7035;-74.129137;Leq;Thursday;86.4;51.64745636059288;2.4
CAI Jaboque;4.7035;-74.129137;Leq;Friday;82.3;51.46967519711546;6.1
CAI Jaboque;4.7035;-74.129137;Leq;Saturday;93.4;51.49067416368502;2.4
CAI Jaboque;4.7035;-74.129137;Leq;Sunday;83.5;50.027217125382435;2.8
CAI Jaboque;4.7035;-74.129137;Lmax;Monday;130.7;73.79475522473572;2.6
CAI Jaboque;4.7035;-74.129137;Lmax;Tuesday;136.6;74.34549338758892;4.1
CAI Jaboque;4.7035;-74.129137;Lmax;Wednesday;125.3;74.30300674684675;3.8
CAI Jaboque;4.7035;-74.129137;Lmax;Thursday;128.1;74.31255516840952;2.4
CAI Jaboque;4.7035;-74.129137;Lmax;Friday;132.2;74.14459353421243;6.1
CAI Jaboque;4.7035;-74.129137;Lmax;Saturday;141.4;74.31752104899972;2.4
CAI Jaboque;4.7035;-74.129137;Lmax;Sunday;127.9;73.13783020241786;2.8
CAI Jaboque;4.7035;-74.129137;Lmin;Monday;83.1;32.33420269109666;1.6
CAI Jaboque;4.7035;-74.129137;Lmin;Tuesday;83.5;32.729242842609864;0.0
CAI Jaboque;4.7035;-74.129137;Lmin;Wednesday;82.6;32.67703725432631;0.0
CAI Jaboque;4.7035;-74.129137;Lmin;Thursday;83.2;32.93912311265953;1.0
CAI Jaboque;4.7035;-74.129137;Lmin;Friday;88.1;33.13855147520408;0.0
CAI Jaboque;4.7035;-74.129137;Lmin;Saturday;80.6;33.1166459627329;1.5
CAI Jaboque;4.7035;-74.129137;Lmin;Sunday;83.4;31.331708169506374;1.6
CAI Las Ferias;4.682945;-74.090409;L10;Monday;104.7;58.334883637665946;5.6
CAI Las Ferias;4.682945;-74.090409;L10;Tuesday;94.4;58.87278670760353;5.1
CAI Las Ferias;4.682945;-74.090409;L10;Wednesday;107.4;58.85256374432413;4.3
CAI Las Ferias;4.682945;-74.090409;L10;Thursday;98.3;58.897149791955854;5.0
CAI Las Ferias;4.682945;-74.090409;L10;Friday;95.2;58.92236071428552;4.4
CAI Las Ferias;4.682945;-74.090409;L10;Saturday;97.4;59.0678387334311;4.6
CAI Las Ferias;4.682945;-74.090409;L10;Sunday;92.2;57.15951798812438;6.6
CAI Las Ferias;4.682945;-74.090409;L50;Monday;101.2;51.07088435374168;4.9
CAI Las Ferias;4.682945;-74.090409;L50;Tuesday;90.7;51.63117899050131;5.1
CAI Las Ferias;4.682945;-74.090409;L50;Wednesday;92.8;51.54090166975879;4.3
CAI Las Ferias;4.682945;-74.090409;L50;Thursday;89.3;51.7029819694862;5.0
CAI Las Ferias;4.682945;-74.090409;L50;Friday;92.9;51.765428571428885;4.4
CAI Las Ferias;4.682945;-74.090409;L50;Saturday;90.0;52.070125184094515;4.4
CAI Las Ferias;4.682945;-74.090409;L50;Sunday;87.6;49.62028990569321;5.8
CAI Las Ferias;4.682945;-74.090409;L90;Monday;86.5;44.938571428571535;3.4
CAI Las Ferias;4.682945;-74.090409;L90;Tuesday;87.0;45.57786165793771;3.2
CAI Las Ferias;4.682945;-74.090409;L90;Wednesday;90.3;45.58007334963304;3.2
CAI Las Ferias;4.682945;-74.090409;L90;Thursday;86.9;45.552766990291225;3.6
CAI Las Ferias;4.682945;-74.090409;L90;Friday;92.9;45.74009285714281;3.5
CAI Las Ferias;4.682945;-74.090409;L90;Saturday;86.6;46.18017304860103;3.1
CAI Las Ferias;4.682945;-74.090409;L90;Sunday;84.9;43.35037722668506;3.0
CAI Las Ferias;4.682945;-74.090409;Leq;Monday;83.1;55.32325298540421;5.7
CAI Las Ferias;4.682945;-74.090409;Leq;Tuesday;80.9;55.92679036216219;5.2
CAI Las Ferias;4.682945;-74.090409;Leq;Wednesday;85.8;55.86007478786098;4.4
CAI Las Ferias;4.682945;-74.090409;Leq;Thursday;85.4;55.94330739577331;5.1
CAI Las Ferias;4.682945;-74.090409;Leq;Friday;80.5;55.998455882352474;4.5
CAI Las Ferias;4.682945;-74.090409;Leq;Saturday;80.3;56.12147892662219;4.7
CAI Las Ferias;4.682945;-74.090409;Leq;Sunday;77.1;54.06503667481622;6.7
CAI Las Ferias;4.682945;-74.090409;Lmax;Monday;126.3;77.11499820981025;5.7
CAI Las Ferias;4.682945;-74.090409;Lmax;Tuesday;131.9;77.74861116127802;5.2
CAI Las Ferias;4.682945;-74.090409;Lmax;Wednesday;137.6;77.49660495983191;4.4
CAI Las Ferias;4.682945;-74.090409;Lmax;Thursday;135.2;77.79292302357857;5.1
CAI Las Ferias;4.682945;-74.090409;Lmax;Friday;137.1;77.86685357142845;4.5
CAI Las Ferias;4.682945;-74.090409;Lmax;Saturday;128.1;78.09474226804139;4.7
CAI Las Ferias;4.682945;-74.090409;Lmax;Sunday;128.9;76.06236814530234;6.7
CAI Las Ferias;4.682945;-74.090409;Lmin;Monday;82.7;37.68496240601505;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;Tuesday;85.9;38.4301968575044;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;Wednesday;90.4;38.47329724065689;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;Thursday;84.1;38.4137205270459;0.0
CAI Las Ferias;4.682945;-74.090409;Lmin;Friday;93.0;38.60967857142855;2.3
CAI Las Ferias;4.682945;-74.090409;Lmin;Saturday;83.3;39.051991899853;2.5
CAI Las Ferias;4.682945;-74.090409;Lmin;Sunday;82.7;36.176538595878746;1.6
CAI Navarra;4.695576;-74.05525899999999;L10;Monday;94.8;54.87216237314636;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;Tuesday;90.3;54.99214738749718;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;Wednesday;93.0;55.082368583794825;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;Thursday;94.0;54.97694677033218;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;Friday;96.2;55.56675097276101;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;Saturday;92.6;55.50515765765851;-0.1
CAI Navarra;4.695576;-74.05525899999999;L10;Sunday;89.8;53.32933140933261;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Monday;87.4;49.78045589383397;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Tuesday;87.4;50.13733188720295;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Wednesday;87.5;50.020714285715016;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Thursday;90.7;50.197505980862566;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Friday;93.1;50.610150083378265;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Saturday;86.8;50.62986164736203;-0.1
CAI Navarra;4.695576;-74.05525899999999;L50;Sunday;85.7;48.14110630110727;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Monday;85.5;45.47988758782241;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Tuesday;85.5;46.14206282090085;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Wednesday;85.6;46.05304885590688;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Thursday;87.2;46.1741746411494;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Friday;88.3;46.49214285714354;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Saturday;85.7;46.602500000000795;-0.1
CAI Navarra;4.695576;-74.05525899999999;L90;Sunday;83.9;43.781208914543164;-0.1
CAI Navarra;4.695576;-74.05525899999999;Leq;Monday;88.3;52.064532304725354;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;Tuesday;74.1;52.24443166272854;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;Wednesday;85.8;52.342300101859216;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;Thursday;78.3;52.27299876847315;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;Friday;78.5;52.84247539482693;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;Saturday;74.6;52.6988705617382;0.0
CAI Navarra;4.695576;-74.05525899999999;Leq;Sunday;76.8;50.380553905063955;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Monday;139.7;70.66252927400464;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Tuesday;121.4;70.50037450921164;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Wednesday;137.6;70.78582251082246;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Thursday;128.1;70.68579246411497;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Friday;125.2;71.58951639799969;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Saturday;122.3;71.1276480051482;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmax;Sunday;128.1;68.62341189674524;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Monday;82.8;39.25048243559725;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Tuesday;82.9;40.09475385080048;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Wednesday;85.2;40.034826839826835;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Thursday;83.2;40.21085227272719;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Friday;84.9;40.570628126736935;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Saturday;85.8;40.63225868725881;0.0
CAI Navarra;4.695576;-74.05525899999999;Lmin;Sunday;81.3;37.43427288760641;0.0
CAI Normandia;4.67024;-74.10749100000001;L10;Monday;96.6;61.62890734347411;6.3
CAI Normandia;4.67024;-74.10749100000001;L10;Tuesday;97.3;61.66664760675195;7.8
CAI Normandia;4.67024;-74.10749100000001;L10;Wednesday;97.4;61.751881044925355;5.5
CAI Normandia;4.67024;-74.10749100000001;L10;Thursday;95.8;61.99589401519434;6.1
CAI Normandia;4.67024;-74.10749100000001;L10;Friday;96.9;62.57831206686889;9.8
CAI Normandia;4.67024;-74.10749100000001;L10;Saturday;97.0;62.6358407273051;11.9
CAI Normandia;4.67024;-74.10749100000001;L10;Sunday;93.4;60.494552355003;8.9
CAI Normandia;4.67024;-74.10749100000001;L50;Monday;93.2;55.632415660142726;5.9
CAI Normandia;4.67024;-74.10749100000001;L50;Tuesday;92.5;55.51595944967435;5.8
CAI Normandia;4.67024;-74.10749100000001;L50;Wednesday;91.8;55.429171270718896;2.4
CAI Normandia;4.67024;-74.10749100000001;L50;Thursday;92.5;55.82225314368232;6.1
CAI Normandia;4.67024;-74.10749100000001;L50;Friday;93.6;56.429570033715144;5.9
CAI Normandia;4.67024;-74.10749100000001;L50;Saturday;92.7;56.83635401126276;6.6
CAI Normandia;4.67024;-74.10749100000001;L50;Sunday;90.9;54.44332132259493;6.0
CAI Normandia;4.67024;-74.10749100000001;L90;Monday;88.9;49.74239432677145;3.3
CAI Normandia;4.67024;-74.10749100000001;L90;Tuesday;89.1;50.142217098589505;3.5
CAI Normandia;4.67024;-74.10749100000001;L90;Wednesday;91.6;50.06464792551778;2.0
CAI Normandia;4.67024;-74.10749100000001;L90;Thursday;90.7;50.435110246434085;4.1
CAI Normandia;4.67024;-74.10749100000001;L90;Friday;92.2;50.99617975792959;3.8
CAI Normandia;4.67024;-74.10749100000001;L90;Saturday;92.1;51.61895624808838;3.8
CAI Normandia;4.67024;-74.10749100000001;L90;Sunday;90.9;48.87861619307245;4.0
CAI Normandia;4.67024;-74.10749100000001;Leq;Monday;84.2;58.74203711530282;6.4
CAI Normandia;4.67024;-74.10749100000001;Leq;Tuesday;86.6;58.8616640716964;7.8
CAI Normandia;4.67024;-74.10749100000001;Leq;Wednesday;83.2;58.94377628885124;6.3
CAI Normandia;4.67024;-74.10749100000001;Leq;Thursday;84.8;59.17258525978485;6.2
CAI Normandia;4.67024;-74.10749100000001;Leq;Friday;84.2;59.752511823854356;10.0
CAI Normandia;4.67024;-74.10749100000001;Leq;Saturday;84.8;59.887188427967075;12.0
CAI Normandia;4.67024;-74.10749100000001;Leq;Sunday;85.0;57.70841080301358;9.0
CAI Normandia;4.67024;-74.10749100000001;Lmax;Monday;130.0;79.79436409442846;6.4
CAI Normandia;4.67024;-74.10749100000001;Lmax;Tuesday;140.3;79.92314857511712;9.6
CAI Normandia;4.67024;-74.10749100000001;Lmax;Wednesday;127.5;79.97795715447737;6.3
CAI Normandia;4.67024;-74.10749100000001;Lmax;Thursday;128.0;80.32963127663476;6.2
CAI Normandia;4.67024;-74.10749100000001;Lmax;Friday;125.8;80.97906684940946;10.0
CAI Normandia;4.67024;-74.10749100000001;Lmax;Saturday;126.3;80.89693824030714;12.0
CAI Normandia;4.67024;-74.10749100000001;Lmax;Sunday;128.9;78.81581159984408;9.0
CAI Normandia;4.67024;-74.10749100000001;Lmin;Monday;85.3;42.08916301203729;2.7
CAI Normandia;4.67024;-74.10749100000001;Lmin;Tuesday;88.4;42.77566171723655;0.0
CAI Normandia;4.67024;-74.10749100000001;Lmin;Wednesday;87.1;42.60514869384462;1.5
CAI Normandia;4.67024;-74.10749100000001;Lmin;Thursday;90.4;43.01115619788824;2.9
CAI Normandia;4.67024;-74.10749100000001;Lmin;Friday;92.3;43.65249116846559;2.8
CAI Normandia;4.67024;-74.10749100000001;Lmin;Saturday;92.2;44.22547751212909;2.7
CAI Normandia;4.67024;-74.10749100000001;Lmin;Sunday;91.0;40.95987154534889;0.0
CAI Quirigua;4.706249;-74.107274;L10;Monday;95.1;58.81017870847425;3.7
CAI Quirigua;4.706249;-74.107274;L10;Tuesday;97.1;59.727621217051045;8.0
CAI Quirigua;4.706249;-74.107274;L10;Wednesday;98.9;59.837924789601836;7.9
CAI Quirigua;4.706249;-74.107274;L10;Thursday;95.5;59.88533806299037;9.2
CAI Quirigua;4.706249;-74.107274;L10;Friday;94.3;59.957898519163564;9.5
CAI Quirigua;4.706249;-74.107274;L10;Saturday;94.1;59.273374327440585;9.3
CAI Quirigua;4.706249;-74.107274;L10;Sunday;92.5;57.33772467532407;11.0
CAI Quirigua;4.706249;-74.107274;L50;Monday;88.8;52.29716217848042;3.7
CAI Quirigua;4.706249;-74.107274;L50;Tuesday;97.1;53.419054926317656;8.0
CAI Quirigua;4.706249;-74.107274;L50;Wednesday;88.9;53.407331583551624;7.9
CAI Quirigua;4.706249;-74.107274;L50;Thursday;89.3;53.44796142254322;9.2
CAI Quirigua;4.706249;-74.107274;L50;Friday;89.2;53.59562446167075;9.3
CAI Quirigua;4.706249;-74.107274;L50;Saturday;88.6;53.01565743316754;5.4
CAI Quirigua;4.706249;-74.107274;L50;Sunday;88.2;50.819968127489176;8.9
CAI Quirigua;4.706249;-74.107274;L90;Monday;85.4;47.03040894638681;3.7
CAI Quirigua;4.706249;-74.107274;L90;Tuesday;97.1;48.275509274324385;5.5
CAI Quirigua;4.706249;-74.107274;L90;Wednesday;86.3;48.299088100564425;3.8
CAI Quirigua;4.706249;-74.107274;L90;Thursday;86.1;48.391084596366696;6.0
CAI Quirigua;4.706249;-74.107274;L90;Friday;86.0;48.585206881532535;5.4
CAI Quirigua;4.706249;-74.107274;L90;Saturday;88.4;48.090820248160234;3.2
CAI Quirigua;4.706249;-74.107274;L90;Sunday;84.5;45.55061610389559;4.7
CAI Quirigua;4.706249;-74.107274;Leq;Monday;78.9;55.77012324500058;3.8
CAI Quirigua;4.706249;-74.107274;Leq;Tuesday;88.9;56.700625307070325;8.1
CAI Quirigua;4.706249;-74.107274;Leq;Wednesday;81.3;56.783561433521925;8.0
CAI Quirigua;4.706249;-74.107274;Leq;Thursday;92.7;56.8368233523657;9.3
CAI Quirigua;4.706249;-74.107274;Leq;Friday;78.8;56.913280129124416;9.6
CAI Quirigua;4.706249;-74.107274;Leq;Saturday;80.2;56.268924356829515;9.4
CAI Quirigua;4.706249;-74.107274;Leq;Sunday;79.6;54.40776042780796;12.2
CAI Quirigua;4.706249;-74.107274;Lmax;Monday;129.7;76.92971823265064;3.8
CAI Quirigua;4.706249;-74.107274;Lmax;Tuesday;141.6;77.73151968760232;8.1
CAI Quirigua;4.706249;-74.107274;Lmax;Wednesday;122.4;77.8805390433583;8.0
CAI Quirigua;4.706249;-74.107274;Lmax;Thursday;142.6;77.84661292056444;9.3
CAI Quirigua;4.706249;-74.107274;Lmax;Friday;133.9;78.01344947735217;9.6
CAI Quirigua;4.706249;-74.107274;Lmax;Saturday;123.4;77.37845832875801;9.4
CAI Quirigua;4.706249;-74.107274;Lmax;Sunday;132.1;76.0525236363644;12.2
CAI Quirigua;4.706249;-74.107274;Lmin;Monday;84.4;39.95332529327951;2.7
CAI Quirigua;4.706249;-74.107274;Lmin;Tuesday;97.2;41.40735003796515;2.8
CAI Quirigua;4.706249;-74.107274;Lmin;Wednesday;84.4;41.40291893043608;0.0
CAI Quirigua;4.706249;-74.107274;Lmin;Thursday;82.7;41.567640546060524;1.0
CAI Quirigua;4.706249;-74.107274;Lmin;Friday;83.9;41.84257839721281;0.0
CAI Quirigua;4.706249;-74.107274;Lmin;Saturday;88.5;41.40880202042413;1.0
CAI Quirigua;4.706249;-74.107274;Lmin;Sunday;82.7;38.47379116883091;2.4
CAI Rincon;4.723542;-74.091631;L10;Monday;97.4;55.38774792542748;4.0
CAI Rincon;4.723542;-74.091631;L10;Tuesday;102.0;56.403114314272564;3.9
CAI Rincon;4.723542;-74.091631;L10;Wednesday;107.9;56.528176774800585;5.3
CAI Rincon;4.723542;-74.091631;L10;Thursday;104.7;56.53427429750006;5.4
CAI Rincon;4.723542;-74.091631;L10;Friday;98.1;56.86704916076666;4.9
CAI Rincon;4.723542;-74.091631;L10;Saturday;102.6;57.21525650557651;9.2
CAI Rincon;4.723542;-74.091631;L10;Sunday;102.3;56.013078696742255;6.3
CAI Rincon;4.723542;-74.091631;L50;Monday;89.1;47.76425603188774;2.4
CAI Rincon;4.723542;-74.091631;L50;Tuesday;98.2;48.794018539147594;3.0
CAI Rincon;4.723542;-74.091631;L50;Wednesday;95.5;48.56386227870126;2.5
CAI Rincon;4.723542;-74.091631;L50;Thursday;94.7;48.82429790663612;2.7
CAI Rincon;4.723542;-74.091631;L50;Friday;93.2;49.337014234565196;4.5
CAI Rincon;4.723542;-74.091631;L50;Saturday;99.3;49.97825539358642;5.2
CAI Rincon;4.723542;-74.091631;L50;Sunday;94.1;48.828059113301215;6.3
CAI Rincon;4.723542;-74.091631;L90;Monday;84.9;42.2949000855883;1.9
CAI Rincon;4.723542;-74.091631;L90;Tuesday;97.7;42.86464306381225;2.3
CAI Rincon;4.723542;-74.091631;L90;Wednesday;95.3;42.745685002351756;2.0
CAI Rincon;4.723542;-74.091631;L90;Thursday;90.1;42.990702684786626;2.1
CAI Rincon;4.723542;-74.091631;L90;Friday;91.4;43.445437912656146;2.6
CAI Rincon;4.723542;-74.091631;L90;Saturday;99.3;44.39715135422255;3.8
CAI Rincon;4.723542;-74.091631;L90;Sunday;87.4;43.50856741854716;3.6
CAI Rincon;4.723542;-74.091631;Leq;Monday;82.4;52.50935655706233;4.1
CAI Rincon;4.723542;-74.091631;Leq;Tuesday;95.7;53.53475206760809;4.0
CAI Rincon;4.723542;-74.091631;Leq;Wednesday;93.6;53.67263928142771;5.4
CAI Rincon;4.723542;-74.091631;Leq;Thursday;88.8;53.62864184424035;6.7
CAI Rincon;4.723542;-74.091631;Leq;Friday;84.3;53.98457821457823;5.0
CAI Rincon;4.723542;-74.091631;Leq;Saturday;87.8;54.32645090750005;9.3
CAI Rincon;4.723542;-74.091631;Leq;Sunday;85.0;53.14789473684306;6.4
CAI Rincon;4.723542;-74.091631;Lmax;Monday;133.1;74.97356640494174;4.1
CAI Rincon;4.723542;-74.091631;Lmax;Tuesday;140.8;76.27075771125895;4.0
CAI Rincon;4.723542;-74.091631;Lmax;Wednesday;132.5;76.46412787964165;5.4
CAI Rincon;4.723542;-74.091631;Lmax;Thursday;128.7;76.0821787647768;9.3
CAI Rincon;4.723542;-74.091631;Lmax;Friday;139.5;76.82324994033837;5.0
CAI Rincon;4.723542;-74.091631;Lmax;Saturday;141.1;77.00638130642547;9.3
CAI Rincon;4.723542;-74.091631;Lmax;Sunday;132.1;76.03702255639;6.4
CAI Rincon;4.723542;-74.091631;Lmin;Monday;84.8;35.35637814907188;0.0
CAI Rincon;4.723542;-74.091631;Lmin;Tuesday;97.4;35.85521770389496;1.6
CAI Rincon;4.723542;-74.091631;Lmin;Wednesday;95.0;35.65492994828423;1.5
CAI Rincon;4.723542;-74.091631;Lmin;Thursday;89.3;35.94835377306394;1.7
CAI Rincon;4.723542;-74.091631;Lmin;Friday;91.5;36.33029194177063;1.8
CAI Rincon;4.723542;-74.091631;Lmin;Saturday;99.4;37.352637280934864;0.0
CAI Rincon;4.723542;-74.091631;Lmin;Sunday;86.6;36.583731328320944;0.0
CAI Roma;4.613436838999999;-74.1756025;L10;Monday;96.2;61.602576783745306;8.3
CAI Roma;4.613436838999999;-74.1756025;L10;Tuesday;95.1;62.77369795972334;6.6
CAI Roma;4.613436838999999;-74.1756025;L10;Wednesday;107.4;62.23644465894425;8.9
CAI Roma;4.613436838999999;-74.1756025;L10;Thursday;102.2;62.78653203112063;11.4
CAI Roma;4.613436838999999;-74.1756025;L10;Friday;100.5;61.377519593964934;8.1
CAI Roma;4.613436838999999;-74.1756025;L10;Saturday;97.0;62.25512583740691;11.8
CAI Roma;4.613436838999999;-74.1756025;L10;Sunday;93.7;60.80587936507996;11.4
CAI Roma;4.613436838999999;-74.1756025;L50;Monday;91.9;55.01532879818562;6.7
CAI Roma;4.613436838999999;-74.1756025;L50;Tuesday;91.0;56.48722171081778;6.4
CAI Roma;4.613436838999999;-74.1756025;L50;Wednesday;90.8;55.85736394557779;8.2
CAI Roma;4.613436838999999;-74.1756025;L50;Thursday;91.1;56.49263446385733;11.5
CAI Roma;4.613436838999999;-74.1756025;L50;Friday;91.5;55.300934510397454;4.7
CAI Roma;4.613436838999999;-74.1756025;L50;Saturday;91.3;55.927296759007405;8.6
CAI Roma;4.613436838999999;-74.1756025;L50;Sunday;90.1;54.08598095238044;11.4
CAI Roma;4.613436838999999;-74.1756025;L90;Monday;91.9;48.93786738068945;6.1
CAI Roma;4.613436838999999;-74.1756025;L90;Tuesday;90.6;50.35812969147877;6.3
CAI Roma;4.613436838999999;-74.1756025;L90;Wednesday;87.6;49.83127734877707;8.0
CAI Roma;4.613436838999999;-74.1756025;L90;Thursday;87.6;50.33880814434691;11.2
CAI Roma;4.613436838999999;-74.1756025;L90;Friday;88.3;48.94107654593748;2.3
CAI Roma;4.613436838999999;-74.1756025;L90;Saturday;87.8;49.946293680970214;4.6
CAI Roma;4.613436838999999;-74.1756025;L90;Sunday;87.5;47.922238095237915;10.1
CAI Roma;4.613436838999999;-74.1756025;Leq;Monday;87.6;58.47674622219352;8.2
CAI Roma;4.613436838999999;-74.1756025;Leq;Tuesday;84.6;59.66249063542865;6.6
CAI Roma;4.613436838999999;-74.1756025;Leq;Wednesday;91.0;59.13644674085813;9.1
CAI Roma;4.613436838999999;-74.1756025;Leq;Thursday;86.3;59.67144025628817;11.5
CAI Roma;4.613436838999999;-74.1756025;Leq;Friday;86.8;58.33688944187686;8.4
CAI Roma;4.613436838999999;-74.1756025;Leq;Saturday;86.0;59.119835234474415;11.9
CAI Roma;4.613436838999999;-74.1756025;Leq;Sunday;82.9;57.627993464052516;11.5
CAI Roma;4.613436838999999;-74.1756025;Lmax;Monday;135.4;79.8330256733339;11.6
CAI Roma;4.613436838999999;-74.1756025;Lmax;Tuesday;141.7;80.89267550676203;6.7
CAI Roma;4.613436838999999;-74.1756025;Lmax;Wednesday;141.3;80.4400707850708;11.2
CAI Roma;4.613436838999999;-74.1756025;Lmax;Thursday;141.5;80.86540970038143;11.5
CAI Roma;4.613436838999999;-74.1756025;Lmax;Friday;138.5;79.70598004350407;8.4
CAI Roma;4.613436838999999;-74.1756025;Lmax;Saturday;140.6;80.62288249139958;11.9
CAI Roma;4.613436838999999;-74.1756025;Lmax;Sunday;134.8;79.15174285714298;11.5
CAI Roma;4.613436838999999;-74.1756025;Lmin;Monday;92.0;41.43546700267751;2.4
CAI Roma;4.613436838999999;-74.1756025;Lmin;Tuesday;90.7;42.865761714229194;3.6
CAI Roma;4.613436838999999;-74.1756025;Lmin;Wednesday;84.0;42.357648005147816;4.4
CAI Roma;4.613436838999999;-74.1756025;Lmin;Thursday;86.1;42.864654858467325;6.3
CAI Roma;4.613436838999999;-74.1756025;Lmin;Friday;88.4;41.67356627421202;1.8
CAI Roma;4.613436838999999;-74.1756025;Lmin;Saturday;83.6;42.57155893536125;3.7
CAI Roma;4.613436838999999;-74.1756025;Lmin;Sunday;87.6;40.121933333333146;0.0
CAI San Victorino;4.601418;-74.081216;L10;Monday;97.7;60.56433159617039;3.6
CAI San Victorino;4.601418;-74.081216;L10;Tuesday;99.1;61.06472918317159;1.0
CAI San Victorino;4.601418;-74.081216;L10;Wednesday;119.6;61.3395266421974;8.5
CAI San Victorino;4.601418;-74.081216;L10;Thursday;97.8;60.737991783851804;1.3
CAI San Victorino;4.601418;-74.081216;L10;Friday;109.3;61.467049101412044;2.0
CAI San Victorino;4.601418;-74.081216;L10;Saturday;118.9;61.3860903607242;3.4
CAI San Victorino;4.601418;-74.081216;L10;Sunday;97.0;59.418731703457375;1.8
CAI San Victorino;4.601418;-74.081216;L50;Monday;91.3;52.99090615278959;3.6
CAI San Victorino;4.601418;-74.081216;L50;Tuesday;92.4;53.88606512946672;0.7
CAI San Victorino;4.601418;-74.081216;L50;Wednesday;92.8;54.3851748723788;3.1
CAI San Victorino;4.601418;-74.081216;L50;Thursday;91.8;53.64199715594889;0.8
CAI San Victorino;4.601418;-74.081216;L50;Friday;92.2;54.505624197688846;0.7
CAI San Victorino;4.601418;-74.081216;L50;Saturday;93.0;54.64351855550647;2.1
CAI San Victorino;4.601418;-74.081216;L50;Sunday;91.9;51.80822454308112;1.2
CAI San Victorino;4.601418;-74.081216;L90;Monday;88.8;45.463887205590886;0.9
CAI San Victorino;4.601418;-74.081216;L90;Tuesday;88.3;46.59915773672994;0.5
CAI San Victorino;4.601418;-74.081216;L90;Wednesday;90.3;47.51849554908635;1.0
