Estación,fecha_hora,weekday,Hora,latitud,longitud,ruido_pred
Calle 34,2020-01-02 03:00:00,4,3,4.62221301,-74.06958764,42.99763507769858
Calle 34,2020-01-02 04:00:00,4,4,4.62221301,-74.06958764,44.60245969379219
Calle 34,2020-01-02 05:00:00,4,5,4.62221301,-74.06958764,48.156025621194615
Calle 34,2020-01-02 06:00:00,4,6,4.62221301,-74.06958764,51.86182793017134
Calle 34,2020-01-02 07:00:00,4,7,4.62221301,-74.06958764,52.98085589804612
Calle 34,2020-01-02 08:00:00,4,8,4.62221301,-74.06958764,53.241598817870766
Calle 34,2020-01-02 09:00:00,4,9,4.62221301,-74.06958764,52.99857870949652
Calle 34,2020-01-02 10:00:00,4,10,4.62221301,-74.06958764,53.01663460753526
Calle 34,2020-01-02 11:00:00,4,11,4.62221301,-74.06958764,53.02164009873078
Calle 34,2020-01-02 12:00:00,4,12,4.62221301,-74.06958764,53.15137754871063
Calle 34,2020-01-02 13:00:00,4,13,4.62221301,-74.06958764,53.3726662506857
Calle 34,2020-01-02 14:00:00,4,14,4.62221301,-74.06958764,53.565528092619665
Calle 34,2020-01-02 15:00:00,4,15,4.62221301,-74.06958764,53.53747013503092
Calle 34,2020-01-02 16:00:00,4,16,4.62221301,-74.06958764,53.33958057530234
Calle 34,2020-01-02 17:00:00,4,17,4.62221301,-74.06958764,53.19043771138639
Calle 34,2020-01-02 18:00:00,4,18,4.62221301,-74.06958764,52.59645142018954
Calle 34,2020-01-02 19:00:00,4,19,4.62221301,-74.06958764,51.79547456474662
Calle 34,2020-01-02 20:00:00,4,20,4.62221301,-74.06958764,50.76227631966217
Calle 34,2020-01-02 21:00:00,4,21,4.62221301,-74.06958764,50.93122018462669
Calle 34,2020-01-02 22:00:00,4,22,4.62221301,-74.06958764,49.211792544730706
Calle 34,2020-01-02 23:00:00,4,23,4.62221301,-74.06958764,46.82551234501554
Calle 34,2020-01-03 00:00:00,5,0,4.62221301,-74.06958764,45.873800428738534
Calle 34,2020-01-03 01:00:00,5,1,4.62221301,-74.06958764,45.20393089995939
Calle 34,2020-01-03 02:00:00,5,2,4.62221301,-74.06958764,44.7502995593322
Calle 34,2020-01-03 03:00:00,5,3,4.62221301,-74.06958764,44.25748372227604
Calle 34,2020-01-03 04:00:00,5,4,4.62221301,-74.06958764,45.394486212737995
Calle 34,2020-01-03 05:00:00,5,5,4.62221301,-74.06958764,48.113704188350596
Calle 34,2020-01-03 06:00:00,5,6,4.62221301,-74.06958764,51.38803963719448
Calle 34,2020-01-03 07:00:00,5,7,4.62221301,-74.06958764,52.720601582021224
Calle 34,2020-01-03 08:00:00,5,8,4.62221301,-74.06958764,53.0274707749306
Calle 34,2020-01-03 09:00:00,5,9,4.62221301,-74.06958764,52.90698943545816
Calle 34,2020-01-03 10:00:00,5,10,4.62221301,-74.06958764,53.01728618242582
Calle 34,2020-01-03 11:00:00,5,11,4.62221301,-74.06958764,53.023607178895
Calle 34,2020-01-03 12:00:00,5,12,4.62221301,-74.06958764,53.195912004546585
Calle 34,2020-01-03 13:00:00,5,13,4.62221301,-74.06958764,53.365612145804626
Calle 34,2020-01-03 14:00:00,5,14,4.62221301,-74.06958764,53.50040982360642
Calle 34,2020-01-03 15:00:00,5,15,4.62221301,-74.06958764,53.48470211150672
Calle 34,2020-01-03 16:00:00,5,16,4.62221301,-74.06958764,53.50565422148988
Calle 34,2020-01-03 17:00:00,5,17,4.62221301,-74.06958764,53.43392533480028
Calle 34,2020-01-03 18:00:00,5,18,4.62221301,-74.06958764,52.90885914933072
Calle 34,2020-01-03 19:00:00,5,19,4.62221301,-74.06958764,52.23299346128091
Calle 34,2020-01-03 20:00:00,5,20,4.62221301,-74.06958764,51.18986776317006
Calle 34,2020-01-03 21:00:00,5,21,4.62221301,-74.06958764,51.416355870266855
Calle 34,2020-01-03 22:00:00,5,22,4.62221301,-74.06958764,49.76221282097411
Calle 34,2020-01-03 23:00:00,5,23,4.62221301,-74.06958764,47.604044904909614
Calle 34,2020-01-04 00:00:00,6,0,4.62221301,-74.06958764,47.70193590796387
Calle 34,2020-01-04 01:00:00,6,1,4.62221301,-74.06958764,47.00749324846652
Calle 34,2020-01-04 02:00:00,6,2,4.62221301,-74.06958764,46.92887368809658
Calle 34,2020-01-04 03:00:00,6,3,4.62221301,-74.06958764,45.78284994232852
Calle 34,2020-01-04 04:00:00,6,4,4.62221301,-74.06958764,46.06721460041952
Calle 34,2020-01-04 05:00:00,6,5,4.62221301,-74.06958764,47.85501933573526
Calle 34,2020-01-04 06:00:00,6,6,4.62221301,-74.06958764,50.94520819663832
Calle 34,2020-01-04 07:00:00,6,7,4.62221301,-74.06958764,52.311526603765984
Calle 34,2020-01-04 08:00:00,6,8,4.62221301,-74.06958764,52.494247050042745
Calle 34,2020-01-04 09:00:00,6,9,4.62221301,-74.06958764,52.408398114291984
Calle 34,2020-01-04 10:00:00,6,10,4.62221301,-74.06958764,52.599707129956585
Calle 34,2020-01-04 11:00:00,6,11,4.62221301,-74.06958764,52.60425013060506
Calle 34,2020-01-04 12:00:00,6,12,4.62221301,-74.06958764,52.79267355992505
Calle 34,2020-01-04 13:00:00,6,13,4.62221301,-74.06958764,52.82983899006868
Calle 34,2020-01-04 14:00:00,6,14,4.62221301,-74.06958764,52.85153126427586
Calle 34,2020-01-04 15:00:00,6,15,4.62221301,-74.06958764,52.69746576315702
Calle 34,2020-01-04 16:00:00,6,16,4.62221301,-74.06958764,52.557719870939195
Calle 34,2020-01-04 17:00:00,6,17,4.62221301,-74.06958764,52.531166753343555
Calle 34,2020-01-04 18:00:00,6,18,4.62221301,-74.06958764,52.025984714661746
Calle 34,2020-01-04 19:00:00,6,19,4.62221301,-74.06958764,51.327574349016004
Calle 34,2020-01-04 20:00:00,6,20,4.62221301,-74.06958764,50.77545386236583
Calle 34,2020-01-04 21:00:00,6,21,4.62221301,-74.06958764,51.12738727762995
Calle 34,2020-01-04 22:00:00,6,22,4.62221301,-74.06958764,49.540348135754314
Calle 34,2020-01-04 23:00:00,6,23,4.62221301,-74.06958764,47.527644287168826
Calle 34,2020-01-05 00:00:00,7,0,4.62221301,-74.06958764,47.319636405544465
Calle 34,2020-01-05 01:00:00,7,1,4.62221301,-74.06958764,46.64202939424658
Calle 34,2020-01-05 02:00:00,7,2,4.62221301,-74.06958764,46.64836206512911
Calle 34,2020-01-05 03:00:00,7,3,4.62221301,-74.06958764,45.10210235193157
Calle 34,2020-01-05 04:00:00,7,4,4.62221301,-74.06958764,44.379484761943914
Calle 34,2020-01-05 05:00:00,7,5,4.62221301,-74.06958764,45.559805765850335
Calle 34,2020-01-05 06:00:00,7,6,4.62221301,-74.06958764,48.11073868668364
Calle 34,2020-01-05 07:00:00,7,7,4.62221301,-74.06958764,48.94633201643655
Calle 34,2020-01-05 08:00:00,7,8,4.62221301,-74.06958764,49.31091891247262
Calle 34,2020-01-05 09:00:00,7,9,4.62221301,-74.06958764,49.54999106803795
Calle 34,2020-01-05 10:00:00,7,10,4.62221301,-74.06958764,50.06882280023681
Calle 34,2020-01-05 11:00:00,7,11,4.62221301,-74.06958764,50.251367802933075
Calle 34,2020-01-05 12:00:00,7,12,4.62221301,-74.06958764,50.73963642830814
Calle 34,2020-01-05 13:00:00,7,13,4.62221301,-74.06958764,50.90790478546025
Calle 34,2020-01-05 14:00:00,7,14,4.62221301,-74.06958764,50.95045672631984
Calle 34,2020-01-05 15:00:00,7,15,4.62221301,-74.06958764,50.90644638746009
Calle 34,2020-01-05 16:00:00,7,16,4.62221301,-74.06958764,50.580508946412564
Calle 34,2020-01-05 17:00:00,7,17,4.62221301,-74.06958764,50.590493595103794
Calle 34,2020-01-05 18:00:00,7,18,4.62221301,-74.06958764,50.14950836366997
Calle 34,2020-01-05 19:00:00,7,19,4.62221301,-74.06958764,49.582165600416914
Calle 34,2020-01-05 20:00:00,7,20,4.62221301,-74.06958764,48.652005258128376
Calle 34,2020-01-05 21:00:00,7,21,4.62221301,-74.06958764,48.48069726874557
Calle 34,2020-01-05 22:00:00,7,22,4.62221301,-74.06958764,46.65285107714472
Calle 34,2020-01-05 23:00:00,7,23,4.62221301,-74.06958764,44.41091773025151
Calle 34,2020-01-06 00:00:00,1,0,4.62221301,-74.06958764,43.60052979690878
Calle 34,2020-01-06 01:00:00,1,1,4.62221301,-74.06958764,43.02198904290418
Calle 34,2020-01-06 02:00:00,1,2,4.62221301,-74.06958764,42.39065300984172
Calle 34,2020-01-06 03:00:00,1,3,4.62221301,-74.06958764,42.36858767697583
Calle 34,2020-01-06 04:00:00,1,4,4.62221301,-74.06958764,43.901860065596075
Calle 34,2020-01-06 05:00:00,1,5,4.62221301,-74.06958764,47.45384540841953
Calle 34,2020-01-06 06:00:00,1,6,4.62221301,-74.06958764,50.92471292266085
Calle 34,2020-01-06 07:00:00,1,7,4.62221301,-74.06958764,51.932687454394845
Calle 34,2020-01-06 08:00:00,1,8,4.62221301,-74.06958764,52.06997754723779
Calle 34,2020-01-06 09:00:00,1,9,4.62221301,-74.06958764,52.037141582825505
Calle 34,2020-01-06 10:00:00,1,10,4.62221301,-74.06958764,52.1329541758799
Calle 34,2020-01-06 11:00:00,1,11,4.62221301,-74.06958764,52.1733288607858
Calle 34,2020-01-06 12:00:00,1,12,4.62221301,-74.06958764,52.34818558274433
Calle 34,2020-01-06 13:00:00,1,13,4.62221301,-74.06958764,52.457779183354305
Calle 34,2020-01-06 14:00:00,1,14,4.62221301,-74.06958764,52.71821503242023
Calle 34,2020-01-06 15:00:00,1,15,4.62221301,-74.06958764,52.727843727300844
Calle 34,2020-01-06 16:00:00,1,16,4.62221301,-74.06958764,52.581137367100105
Calle 34,2020-01-06 17:00:00,1,17,4.62221301,-74.06958764,52.57582935787508
Calle 34,2020-01-06 18:00:00,1,18,4.62221301,-74.06958764,51.99432856627704
Calle 34,2020-01-06 19:00:00,1,19,4.62221301,-74.06958764,51.06594930567144
Calle 34,2020-01-06 20:00:00,1,20,4.62221301,-74.06958764,50.07422416815452
Calle 34,2020-01-06 21:00:00,1,21,4.62221301,-74.06958764,49.8618854309265
Calle 34,2020-01-06 22:00:00,1,22,4.62221301,-74.06958764,47.74077065586842
Calle 34,2020-01-06 23:00:00,1,23,4.62221301,-74.06958764,45.38578556985972
Calle 34,2020-01-07 00:00:00,2,0,4.62221301,-74.06958764,43.51723194688533
Calle 34,2020-01-07 01:00:00,2,1,4.62221301,-74.06958764,42.86800066033921
Calle 34,2020-01-07 02:00:00,2,2,4.62221301,-74.06958764,42.20092607769798
Calle 34,2020-01-07 03:00:00,2,3,4.62221301,-74.06958764,42.21407941226579
Calle 34,2020-01-07 04:00:00,2,4,4.62221301,-74.06958764,44.23269950097059
Calle 34,2020-01-07 05:00:00,2,5,4.62221301,-74.06958764,48.00722274086965
Calle 34,2020-01-07 06:00:00,2,6,4.62221301,-74.06958764,51.46321771297278
Calle 34,2020-01-07 07:00:00,2,7,4.62221301,-74.06958764,52.618759117998955
Calle 34,2020-01-07 08:00:00,2,8,4.62221301,-74.06958764,52.84088232177978
Calle 34,2020-01-07 09:00:00,2,9,4.62221301,-74.06958764,52.73144738112995
Calle 34,2020-01-07 10:00:00,2,10,4.62221301,-74.06958764,52.7885384572994
Calle 34,2020-01-07 11:00:00,2,11,4.62221301,-74.06958764,52.82809679775164
Calle 34,2020-01-07 12:00:00,2,12,4.62221301,-74.06958764,52.98208226284241
Calle 34,2020-01-07 13:00:00,2,13,4.62221301,-74.06958764,53.14713638516535
Calle 34,2020-01-07 14:00:00,2,14,4.62221301,-74.06958764,53.360139621533754
Calle 34,2020-01-07 15:00:00,2,15,4.62221301,-74.06958764,53.33524518473241
Calle 34,2020-01-07 16:00:00,2,16,4.62221301,-74.06958764,53.16222743661573
Calle 34,2020-01-07 17:00:00,2,17,4.62221301,-74.06958764,53.03425629836601
Calle 34,2020-01-07 18:00:00,2,18,4.62221301,-74.06958764,52.37567484026702
Calle 34,2020-01-07 19:00:00,2,19,4.62221301,-74.06958764,51.54027745965463
Calle 34,2020-01-07 20:00:00,2,20,4.62221301,-74.06958764,50.5593526366906
Calle 34,2020-01-07 21:00:00,2,21,4.62221301,-74.06958764,50.47175054284214
Calle 34,2020-01-07 22:00:00,2,22,4.62221301,-74.06958764,48.63101788951038
Calle 34,2020-01-07 23:00:00,2,23,4.62221301,-74.06958764,46.0098685047158
Alquería,2020-01-01 00:00:00,3,0,4.59437209,-74.13441089,52.03690420379816
Alquería,2020-01-01 01:00:00,3,1,4.59437209,-74.13441089,51.497586416254116
Alquería,2020-01-01 02:00:00,3,2,4.59437209,-74.13441089,51.55951756335133
Alquería,2020-01-01 03:00:00,3,3,4.59437209,-74.13441089,52.482359953978566
Alquería,2020-01-01 04:00:00,3,4,4.59437209,-74.13441089,53.82640274861627
Alquería,2020-01-01 05:00:00,3,5,4.59437209,-74.13441089,55.191064162711534
Alquería,2020-01-01 06:00:00,3,6,4.59437209,-74.13441089,56.25521897767331
Alquería,2020-01-01 07:00:00,3,7,4.59437209,-74.13441089,56.30539026543092
Alquería,2020-01-01 08:00:00,3,8,4.59437209,-74.13441089,55.757271351185764
Alquería,2020-01-01 09:00:00,3,9,4.59437209,-74.13441089,55.50406612961865
Alquería,2020-01-01 10:00:00,3,10,4.59437209,-74.13441089,55.71848303983096
Alquería,2020-01-01 11:00:00,3,11,4.59437209,-74.13441089,55.83125638577554
Alquería,2020-01-01 12:00:00,3,12,4.59437209,-74.13441089,55.91461940604153
Alquería,2020-01-01 13:00:00,3,13,4.59437209,-74.13441089,56.01605352575671
Alquería,2020-01-01 14:00:00,3,14,4.59437209,-74.13441089,56.01517088108951
Alquería,2020-01-01 15:00:00,3,15,4.59437209,-74.13441089,55.919101413137426
Alquería,2020-01-01 16:00:00,3,16,4.59437209,-74.13441089,55.926448012019044
Alquería,2020-01-01 17:00:00,3,17,4.59437209,-74.13441089,55.92355722027749
Alquería,2020-01-01 18:00:00,3,18,4.59437209,-74.13441089,55.435301135519765
Alquería,2020-01-01 19:00:00,3,19,4.59437209,-74.13441089,54.579517447232675
Alquería,2020-01-01 20:00:00,3,20,4.59437209,-74.13441089,53.82290157381344
Alquería,2020-01-01 21:00:00,3,21,4.59437209,-74.13441089,53.06201231398668
Alquería,2020-01-01 22:00:00,3,22,4.59437209,-74.13441089,51.97709748679853
Alquería,2020-01-01 23:00:00,3,23,4.59437209,-74.13441089,49.21449100539018
Alquería,2020-01-02 00:00:00,4,0,4.59437209,-74.13441089,52.25140378694709
Alquería,2020-01-02 01:00:00,4,1,4.59437209,-74.13441089,51.73647663591121
Alquería,2020-01-02 02:00:00,4,2,4.59437209,-74.13441089,51.78528299942724
Alquería,2020-01-02 03:00:00,4,3,4.59437209,-74.13441089,52.70812539005448
Alquería,2020-01-02 04:00:00,4,4,4.59437209,-74.13441089,53.863203712796754
Alquería,2020-01-02 05:00:00,4,5,4.59437209,-74.13441089,55.22231418828655
Alquería,2020-01-02 06:00:00,4,6,4.59437209,-74.13441089,56.307350138910124
Alquería,2020-01-02 07:00:00,4,7,4.59437209,-74.13441089,56.35459690029063
Alquería,2020-01-02 08:00:00,4,8,4.59437209,-74.13441089,55.80373823172407
Alquería,2020-01-02 09:00:00,4,9,4.59437209,-74.13441089,55.557108235221676
Alquería,2020-01-02 10:00:00,4,10,4.59437209,-74.13441089,55.75221508952789
Alquería,2020-01-02 11:00:00,4,11,4.59437209,-74.13441089,55.85089741910007
Alquería,2020-01-02 12:00:00,4,12,4.59437209,-74.13441089,55.94191659678549
Alquería,2020-01-02 13:00:00,4,13,4.59437209,-74.13441089,56.017046780649025
Alquería,2020-01-02 14:00:00,4,14,4.59437209,-74.13441089,56.00819673877225
Alquería,2020-01-02 15:00:00,4,15,4.59437209,-74.13441089,55.91267428378121
Alquería,2020-01-02 16:00:00,4,16,4.59437209,-74.13441089,55.92020295054765
Alquería,2020-01-02 17:00:00,4,17,4.59437209,-74.13441089,55.91731215880609
Alquería,2020-01-02 18:00:00,4,18,4.59437209,-74.13441089,55.47357612294145
Alquería,2020-01-02 19:00:00,4,19,4.59437209,-74.13441089,54.634072495910374
Alquería,2020-01-02 20:00:00,4,20,4.59437209,-74.13441089,53.88226487899482
Alquería,2020-01-02 21:00:00,4,21,4.59437209,-74.13441089,53.22359698705837
Alquería,2020-01-02 22:00:00,4,22,4.59437209,-74.13441089,52.215795870895455
Alquería,2020-01-02 23:00:00,4,23,4.59437209,-74.13441089,49.8340623064669
Alquería,2020-01-03 00:00:00,5,0,4.59437209,-74.13441089,52.50367841095572
Alquería,2020-01-03 01:00:00,5,1,4.59437209,-74.13441089,51.891188095356256
Alquería,2020-01-03 02:00:00,5,2,4.59437209,-74.13441089,51.944406120414065
Alquería,2020-01-03 03:00:00,5,3,4.59437209,-74.13441089,52.681318055892696
Alquería,2020-01-03 04:00:00,5,4,4.59437209,-74.13441089,53.51607713465273
Alquería,2020-01-03 05:00:00,5,5,4.59437209,-74.13441089,55.05972861775693
Alquería,2020-01-03 06:00:00,5,6,4.59437209,-74.13441089,56.18500188983225
Alquería,2020-01-03 07:00:00,5,7,4.59437209,-74.13441089,56.22530447400829
Alquería,2020-01-03 08:00:00,5,8,4.59437209,-74.13441089,55.783747939275926
Alquería,2020-01-03 09:00:00,5,9,4.59437209,-74.13441089,55.618865720664225
Alquería,2020-01-03 10:00:00,5,10,4.59437209,-74.13441089,55.70954916295317
Alquería,2020-01-03 11:00:00,5,11,4.59437209,-74.13441089,55.78336022327628
Alquería,2020-01-03 12:00:00,5,12,4.59437209,-74.13441089,55.88870596494523
Alquería,2020-01-03 13:00:00,5,13,4.59437209,-74.13441089,55.88731560238955
Alquería,2020-01-03 14:00:00,5,14,4.59437209,-74.13441089,55.878428696197076
Alquería,2020-01-03 15:00:00,5,15,4.59437209,-74.13441089,55.80375245448579
Alquería,2020-01-03 16:00:00,5,16,4.59437209,-74.13441089,55.94562976169166
Alquería,2020-01-03 17:00:00,5,17,4.59437209,-74.13441089,55.95461156534388
Alquería,2020-01-03 18:00:00,5,18,4.59437209,-74.13441089,55.57524125429248
Alquería,2020-01-03 19:00:00,5,19,4.59437209,-74.13441089,54.82566372995908
Alquería,2020-01-03 20:00:00,5,20,4.59437209,-74.13441089,54.11656745966025
Alquería,2020-01-03 21:00:00,5,21,4.59437209,-74.13441089,53.48040152148417
Alquería,2020-01-03 22:00:00,5,22,4.59437209,-74.13441089,52.721276314096485
Alquería,2020-01-03 23:00:00,5,23,4.59437209,-74.13441089,50.76023609970707
Alquería,2020-01-04 00:00:00,6,0,4.59437209,-74.13441089,53.169326834921144
Alquería,2020-01-04 01:00:00,6,1,4.59437209,-74.13441089,52.75496158546107
Alquería,2020-01-04 02:00:00,6,2,4.59437209,-74.13441089,52.74379208776048
Alquería,2020-01-04 03:00:00,6,3,4.59437209,-74.13441089,52.766739924424634
Alquería,2020-01-04 04:00:00,6,4,4.59437209,-74.13441089,52.48083782134419
Alquería,2020-01-04 05:00:00,6,5,4.59437209,-74.13441089,53.710014046984476
Alquería,2020-01-04 06:00:00,6,6,4.59437209,-74.13441089,55.39993747775543
Alquería,2020-01-04 07:00:00,6,7,4.59437209,-74.13441089,55.601934246762205
Alquería,2020-01-04 08:00:00,6,8,4.59437209,-74.13441089,55.61664410290336
Alquería,2020-01-04 09:00:00,6,9,4.59437209,-74.13441089,55.516292776557215
Alquería,2020-01-04 10:00:00,6,10,4.59437209,-74.13441089,55.58231069637167
Alquería,2020-01-04 11:00:00,6,11,4.59437209,-74.13441089,55.65487968268437
Alquería,2020-01-04 12:00:00,6,12,4.59437209,-74.13441089,55.77600802726848
Alquería,2020-01-04 13:00:00,6,13,4.59437209,-74.13441089,55.858005133843555
Alquería,2020-01-04 14:00:00,6,14,4.59437209,-74.13441089,55.84911822765108
Alquería,2020-01-04 15:00:00,6,15,4.59437209,-74.13441089,55.615453715684836
Alquería,2020-01-04 16:00:00,6,16,4.59437209,-74.13441089,55.44561073249577
Alquería,2020-01-04 17:00:00,6,17,4.59437209,-74.13441089,55.38036078647448
Alquería,2020-01-04 18:00:00,6,18,4.59437209,-74.13441089,55.03463270416955
Alquería,2020-01-04 19:00:00,6,19,4.59437209,-74.13441089,54.31504041455281
Alquería,2020-01-04 20:00:00,6,20,4.59437209,-74.13441089,53.70534883782002
Alquería,2020-01-04 21:00:00,6,21,4.59437209,-74.13441089,53.07899793516443
Alquería,2020-01-04 22:00:00,6,22,4.59437209,-74.13441089,52.25875764688569
Alquería,2020-01-04 23:00:00,6,23,4.59437209,-74.13441089,50.460480653023374
Alquería,2020-01-05 00:00:00,7,0,4.59437209,-74.13441089,53.26040611207672
Alquería,2020-01-05 01:00:00,7,1,4.59437209,-74.13441089,53.15517341828146
Alquería,2020-01-05 02:00:00,7,2,4.59437209,-74.13441089,53.24532481032994
Alquería,2020-01-05 03:00:00,7,3,4.59437209,-74.13441089,52.349574168343445
Alquería,2020-01-05 04:00:00,7,4,4.59437209,-74.13441089,50.061565265220764
Alquería,2020-01-05 05:00:00,7,5,4.59437209,-74.13441089,49.97625396579508
Alquería,2020-01-05 06:00:00,7,6,4.59437209,-74.13441089,51.97123716523476
Alquería,2020-01-05 07:00:00,7,7,4.59437209,-74.13441089,52.52651790349271
Alquería,2020-01-05 08:00:00,7,8,4.59437209,-74.13441089,52.86080764469208
Alquería,2020-01-05 09:00:00,7,9,4.59437209,-74.13441089,53.09558625694584
Alquería,2020-01-05 10:00:00,7,10,4.59437209,-74.13441089,53.986019099044036
Alquería,2020-01-05 11:00:00,7,11,4.59437209,-74.13441089,54.08748068415776
Alquería,2020-01-05 12:00:00,7,12,4.59437209,-74.13441089,54.52642592087702
Alquería,2020-01-05 13:00:00,7,13,4.59437209,-74.13441089,54.91315758044683
Alquería,2020-01-05 14:00:00,7,14,4.59437209,-74.13441089,54.88719532578381
Alquería,2020-01-05 15:00:00,7,15,4.59437209,-74.13441089,54.62216237262868
Alquería,2020-01-05 16:00:00,7,16,4.59437209,-74.13441089,54.366996772063615
Alquería,2020-01-05 17:00:00,7,17,4.59437209,-74.13441089,54.04667967949947
Alquería,2020-01-05 18:00:00,7,18,4.59437209,-74.13441089,53.50741906206057
Alquería,2020-01-05 19:00:00,7,19,4.59437209,-74.13441089,53.43601187960546
Alquería,2020-01-05 20:00:00,7,20,4.59437209,-74.13441089,52.46214396808065
Alquería,2020-01-05 21:00:00,7,21,4.59437209,-74.13441089,51.747140953017094
Alquería,2020-01-05 22:00:00,7,22,4.59437209,-74.13441089,50.29800866446808
Alquería,2020-01-05 23:00:00,7,23,4.59437209,-74.13441089,47.765096394795634
Alquería,2020-01-06 00:00:00,1,0,4.59437209,-74.13441089,51.23879294937902
Alquería,2020-01-06 01:00:00,1,1,4.59437209,-74.13441089,51.02289739300329
Alquería,2020-01-06 02:00:00,1,2,4.59437209,-74.13441089,51.32317886106143
Alquería,2020-01-06 03:00:00,1,3,4.59437209,-74.13441089,52.073997695153544
Alquería,2020-01-06 04:00:00,1,4,4.59437209,-74.13441089,52.95512802928228
Alquería,2020-01-06 05:00:00,1,5,4.59437209,-74.13441089,54.32878680570112
Alquería,2020-01-06 06:00:00,1,6,4.59437209,-74.13441089,55.38851046694141
