Estación;latitude;longitude;Variable;Hora;Valor_max;Valor_mean;Valor_min
Edificio Profesional;4.653911;-74.07378670000001;Lmax;0;127.0;58.77240547063558;6.9
Edificio Profesional;4.653911;-74.07378670000001;Lmax;1;129.4;58.47519067175156;2.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;2;131.6;59.010283011671596;8.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;3;113.7;56.943371111279724;8.4
Edificio Profesional;4.653911;-74.07378670000001;Lmax;4;111.2;56.913434987103805;8.4
Edificio Profesional;4.653911;-74.07378670000001;Lmax;5;109.2;61.40668335609184;11.5
Edificio Profesional;4.653911;-74.07378670000001;Lmax;6;113.8;64.42531151478754;14.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;7;117.8;65.29498020467624;7.8
Edificio Profesional;4.653911;-74.07378670000001;Lmax;8;124.3;66.44715087982075;9.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;9;114.6;66.85093265413128;16.7
Edificio Profesional;4.653911;-74.07378670000001;Lmax;10;112.6;67.1028987661661;16.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;11;116.3;67.42972493345229;17.9
Edificio Profesional;4.653911;-74.07378670000001;Lmax;12;117.6;67.25464452516863;12.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;13;127.4;67.64863834007186;9.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;14;122.5;67.94391076712974;17.4
Edificio Profesional;4.653911;-74.07378670000001;Lmax;15;124.5;67.77103829272005;10.2
Edificio Profesional;4.653911;-74.07378670000001;Lmax;16;113.7;67.05954928295056;16.0
Edificio Profesional;4.653911;-74.07378670000001;Lmax;17;125.1;66.7042267340934;16.4
Edificio Profesional;4.653911;-74.07378670000001;Lmax;18;131.2;65.92924570912379;15.7
Edificio Profesional;4.653911;-74.07378670000001;Lmax;19;125.0;66.17995283018884;8.0
Edificio Profesional;4.653911;-74.07378670000001;Lmax;20;127.2;64.95642878880109;15.5
Edificio Profesional;4.653911;-74.07378670000001;Lmax;21;122.2;63.94888161898968;13.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;22;129.5;62.81497471507263;12.3
Edificio Profesional;4.653911;-74.07378670000001;Lmax;23;116.3;61.84129368254241;8.5
Edificio Profesional;4.653911;-74.07378670000001;Lmin;0;90.5;31.391508812989155;0.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;1;87.8;30.74775594015818;0.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;2;79.5;29.177534518269702;1.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;3;79.1;27.450193960599417;1.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;4;78.7;27.127021696252424;1.1
Edificio Profesional;4.653911;-74.07378670000001;Lmin;5;84.8;29.094674556213025;1.2
Edificio Profesional;4.653911;-74.07378670000001;Lmin;6;85.3;32.60232697793108;1.8
Edificio Profesional;4.653911;-74.07378670000001;Lmin;7;85.1;34.05488160155372;0.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;8;83.6;35.20274054661182;2.1
Edificio Profesional;4.653911;-74.07378670000001;Lmin;9;83.5;35.87793093115584;3.4
Edificio Profesional;4.653911;-74.07378670000001;Lmin;10;86.2;36.64623903671767;3.6
Edificio Profesional;4.653911;-74.07378670000001;Lmin;11;90.5;37.32082224194036;3.4
Edificio Profesional;4.653911;-74.07378670000001;Lmin;12;86.5;37.63533249314251;3.7
Edificio Profesional;4.653911;-74.07378670000001;Lmin;13;86.0;37.75124723472428;3.7
Edificio Profesional;4.653911;-74.07378670000001;Lmin;14;84.9;37.70570604749984;5.1
Edificio Profesional;4.653911;-74.07378670000001;Lmin;15;82.9;37.56231269865291;4.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;16;84.4;37.254837241065225;3.4
Edificio Profesional;4.653911;-74.07378670000001;Lmin;17;84.9;37.175190580421095;4.2
Edificio Profesional;4.653911;-74.07378670000001;Lmin;18;84.3;36.954825353809106;4.2
Edificio Profesional;4.653911;-74.07378670000001;Lmin;19;83.9;36.42363055386473;0.0
Edificio Profesional;4.653911;-74.07378670000001;Lmin;20;83.2;35.69169963481433;2.2
Edificio Profesional;4.653911;-74.07378670000001;Lmin;21;81.7;34.80111838101023;1.6
Edificio Profesional;4.653911;-74.07378670000001;Lmin;22;81.9;33.72062042418273;1.5
Edificio Profesional;4.653911;-74.07378670000001;Lmin;23;82.0;32.38210430975902;1.2
Fontibn;4.679169;-74.142945;L10;18;69.1;69.1;69.1
Fontibn;4.679169;-74.142945;L10;20;66.7;66.7;66.7
Fontibn;4.679169;-74.142945;L50;20;60.9;60.9;60.9
Fontibn;4.679169;-74.142945;Leq;4;62.7;62.7;62.7
Fontibón;4.679169;-74.142945;L10;0;93.3;60.990214974054794;-0.1
Fontibón;4.679169;-74.142945;L10;1;88.6;61.653313023610146;9.4
Fontibón;4.679169;-74.142945;L10;2;87.2;62.01418803418799;10.0
Fontibón;4.679169;-74.142945;L10;3;85.1;62.47681895093061;8.1
Fontibón;4.679169;-74.142945;L10;4;87.5;64.56902356902344;8.3
Fontibón;4.679169;-74.142945;L10;5;88.1;66.49068010075567;10.0
Fontibón;4.679169;-74.142945;L10;6;89.4;67.17847571189274;10.9
Fontibón;4.679169;-74.142945;L10;7;90.3;67.13673647469462;11.7
Fontibón;4.679169;-74.142945;L10;8;94.7;67.12567449956475;11.5
Fontibón;4.679169;-74.142945;L10;9;94.3;66.56076388888886;11.5
Fontibón;4.679169;-74.142945;L10;10;89.1;67.03324915824913;11.6
Fontibón;4.679169;-74.142945;L10;11;90.0;67.33324915824912;11.7
Fontibón;4.679169;-74.142945;L10;12;91.1;67.3719430485762;11.6
Fontibón;4.679169;-74.142945;L10;13;94.3;67.02119205298015;12.4
Fontibón;4.679169;-74.142945;L10;14;92.9;67.31804635761594;11.4
Fontibón;4.679169;-74.142945;L10;15;90.9;67.63583196046129;11.0
Fontibón;4.679169;-74.142945;L10;16;88.6;67.45481781376503;10.9
Fontibón;4.679169;-74.142945;L10;17;96.6;67.4253864930838;11.2
Fontibón;4.679169;-74.142945;L10;18;94.2;67.05586319218231;11.3
Fontibón;4.679169;-74.142945;L10;19;95.2;66.41726739312661;11.2
Fontibón;4.679169;-74.142945;L10;20;89.0;66.06050209205033;11.5
Fontibón;4.679169;-74.142945;L10;21;91.3;65.81484570475386;11.6
Fontibón;4.679169;-74.142945;L10;22;89.9;65.43696721311473;12.1
Fontibón;4.679169;-74.142945;L10;23;89.0;64.85261011419244;11.4
Fontibón;4.679169;-74.142945;L50;0;86.9;55.89589552238812;-0.1
Fontibón;4.679169;-74.142945;L50;1;86.8;56.57109915449653;8.1
Fontibón;4.679169;-74.142945;L50;2;84.3;55.82368647717477;7.9
Fontibón;4.679169;-74.142945;L50;3;79.2;56.69531116794537;7.5
Fontibón;4.679169;-74.142945;L50;4;82.5;59.39041560644612;7.6
Fontibón;4.679169;-74.142945;L50;5;84.4;62.03062605752951;8.1
Fontibón;4.679169;-74.142945;L50;6;85.5;63.0873417721519;9.5
Fontibón;4.679169;-74.142945;L50;7;86.2;63.18311345646436;10.1
Fontibón;4.679169;-74.142945;L50;8;86.3;62.90526315789467;10.3
Fontibón;4.679169;-74.142945;L50;9;86.0;62.40402449693785;10.3
Fontibón;4.679169;-74.142945;L50;10;86.0;62.91416454622562;10.4
Fontibón;4.679169;-74.142945;L50;11;86.1;63.1363867684479;10.5
Fontibón;4.679169;-74.142945;L50;12;86.9;63.27780590717297;10.2
Fontibón;4.679169;-74.142945;L50;13;90.4;63.03261050875728;10.6
Fontibón;4.679169;-74.142945;L50;14;88.4;63.323436196830706;10.3
Fontibón;4.679169;-74.142945;L50;15;86.3;63.69186721991694;10.3
Fontibón;4.679169;-74.142945;L50;16;86.5;63.610277324633024;10.2
Fontibón;4.679169;-74.142945;L50;17;92.9;63.54393442622951;10.2
Fontibón;4.679169;-74.142945;L50;18;87.0;63.212950819672145;10.1
Fontibón;4.679169;-74.142945;L50;19;88.9;62.51815878378386;10.2
Fontibón;4.679169;-74.142945;L50;20;87.1;61.98372681281612;10.2
Fontibón;4.679169;-74.142945;L50;21;87.2;61.46680672268917;10.2
Fontibón;4.679169;-74.142945;L50;22;87.4;60.81758876961192;10.2
Fontibón;4.679169;-74.142945;L50;23;87.2;59.723664749383765;9.0
Fontibón;4.679169;-74.142945;L90;0;86.9;51.547220163083864;-0.1
Fontibón;4.679169;-74.142945;L90;1;85.1;52.295963442498056;4.3
Fontibón;4.679169;-74.142945;L90;2;79.0;50.69076923076918;4.4
Fontibón;4.679169;-74.142945;L90;3;74.2;51.459475465313034;6.7
Fontibón;4.679169;-74.142945;L90;4;76.6;54.28661616161608;6.6
Fontibón;4.679169;-74.142945;L90;5;80.9;57.32241813602016;6.8
Fontibón;4.679169;-74.142945;L90;6;83.1;58.88927973199324;8.2
Fontibón;4.679169;-74.142945;L90;7;84.1;59.17713787085518;8.6
Fontibón;4.679169;-74.142945;L90;8;84.4;58.76266318537854;8.9
Fontibón;4.679169;-74.142945;L90;9;84.0;58.473090277777686;8.7
Fontibón;4.679169;-74.142945;L90;10;83.9;59.10067340067328;9.0
Fontibón;4.679169;-74.142945;L90;11;84.2;59.44410774410764;9.0
Fontibón;4.679169;-74.142945;L90;12;84.0;59.692462311557776;8.6
Fontibón;4.679169;-74.142945;L90;13;88.4;59.571937086092724;9.0
Fontibón;4.679169;-74.142945;L90;14;84.2;59.89254966887418;9.0
Fontibón;4.679169;-74.142945;L90;15;84.0;60.29538714991768;9.2
Fontibón;4.679169;-74.142945;L90;16;84.6;60.188259109311716;9.6
Fontibón;4.679169;-74.142945;L90;17;85.0;60.05134255492269;9.9
Fontibón;4.679169;-74.142945;L90;18;85.2;59.79829129373477;9.8
Fontibón;4.679169;-74.142945;L90;19;85.5;58.962866722548156;9.9
Fontibón;4.679169;-74.142945;L90;20;85.4;58.18628762541799;9.2
Fontibón;4.679169;-74.142945;L90;21;85.5;57.382735613010944;8.5
Fontibón;4.679169;-74.142945;L90;22;85.6;56.51754098360662;8.4
Fontibón;4.679169;-74.142945;L90;23;85.5;55.00081566068512;6.9
Fontibón;4.679169;-74.142945;Leq;0;80.2;53.75077071290946;0.0
Fontibón;4.679169;-74.142945;Leq;1;75.4;54.31924643584521;9.5
Fontibón;4.679169;-74.142945;Leq;2;73.4;54.079794520548006;10.1
Fontibón;4.679169;-74.142945;Leq;3;70.7;54.127149321267005;8.0
Fontibón;4.679169;-74.142945;Leq;4;69.2;55.97745208568199;8.6
Fontibón;4.679169;-74.142945;Leq;5;74.5;58.21157303370785;10.3
Fontibón;4.679169;-74.142945;Leq;6;72.7;59.28946188340805;11.2
Fontibón;4.679169;-74.142945;Leq;7;74.4;59.3227906976744;11.9
Fontibón;4.679169;-74.142945;Leq;8;78.9;59.20870069605566;12.3
Fontibón;4.679169;-74.142945;Leq;9;79.5;58.72789351851852;12.2
Fontibón;4.679169;-74.142945;Leq;10;73.8;59.038851351351354;12.0
Fontibón;4.679169;-74.142945;Leq;11;72.8;59.43479729729727;11.6
Fontibón;4.679169;-74.142945;Leq;12;76.5;59.34977578475339;12.0
Fontibón;4.679169;-74.142945;Leq;13;84.5;59.33092105263153;13.4
Fontibón;4.679169;-74.142945;Leq;14;75.1;59.58530701754387;12.1
Fontibón;4.679169;-74.142945;Leq;15;77.1;59.99006550218352;12.2
Fontibón;4.679169;-74.142945;Leq;16;72.6;59.95548387096777;10.9
Fontibón;4.679169;-74.142945;Leq;17;80.2;60.0908207343413;10.9
Fontibón;4.679169;-74.142945;Leq;18;78.3;59.92645788336931;12.8
Fontibón;4.679169;-74.142945;Leq;19;75.7;59.31374722838143;11.6
Fontibón;4.679169;-74.142945;Leq;20;80.2;58.913938053097304;11.9
Fontibón;4.679169;-74.142945;Leq;21;86.1;58.805518763797004;11.5
Fontibón;4.679169;-74.142945;Leq;22;74.3;58.26934782608703;12.7
Fontibón;4.679169;-74.142945;Leq;23;79.2;57.60270562770552;11.2
Fontibón;4.679169;-74.142945;Lmax;0;123.8;74.92335063009646;0.0
Fontibón;4.679169;-74.142945;Lmax;1;122.4;75.01172886519412;9.5
Fontibón;4.679169;-74.142945;Lmax;2;123.0;77.22205128205114;23.2
Fontibón;4.679169;-74.142945;Lmax;3;123.4;77.42580372250423;18.4
Fontibón;4.679169;-74.142945;Lmax;4;114.7;79.21254208754205;18.2
Fontibón;4.679169;-74.142945;Lmax;5;131.1;81.75625524769107;27.9
Fontibón;4.679169;-74.142945;Lmax;6;117.1;82.53542713567838;28.7
Fontibón;4.679169;-74.142945;Lmax;7;120.9;82.58455497382195;26.6
Fontibón;4.679169;-74.142945;Lmax;8;114.1;82.64203655352485;28.4
Fontibón;4.679169;-74.142945;Lmax;9;116.4;82.28168402777767;24.7
Fontibón;4.679169;-74.142945;Lmax;10;129.6;82.62777777777774;30.4
Fontibón;4.679169;-74.142945;Lmax;11;116.5;83.56649831649835;30.0
Fontibón;4.679169;-74.142945;Lmax;12;126.8;82.80971524288108;26.4
Fontibón;4.679169;-74.142945;Lmax;13;139.5;83.12905629139068;27.9
Fontibón;4.679169;-74.142945;Lmax;14;118.1;83.46614238410595;25.1
Fontibón;4.679169;-74.142945;Lmax;15;117.7;83.41457990115329;25.0
Fontibón;4.679169;-74.142945;Lmax;16;112.5;83.11433198380581;27.3
Fontibón;4.679169;-74.142945;Lmax;17;119.3;82.66468673718487;23.6
Fontibón;4.679169;-74.142945;Lmax;18;126.2;82.56965012205056;29.5
Fontibón;4.679169;-74.142945;Lmax;19;118.2;81.68097233864215;12.9
Fontibón;4.679169;-74.142945;Lmax;20;124.5;81.87709030100334;31.9
Fontibón;4.679169;-74.142945;Lmax;21;141.0;82.10400333611332;12.2
Fontibón;4.679169;-74.142945;Lmax;22;118.0;81.75327868852462;24.5
Fontibón;4.679169;-74.142945;Lmax;23;133.6;81.2819738988582;24.4
Fontibón;4.679169;-74.142945;Lmin;0;87.0;47.32631578947369;0.0
Fontibón;4.679169;-74.142945;Lmin;1;81.7;48.31172886519421;1.8
Fontibón;4.679169;-74.142945;Lmin;2;74.3;46.32136752136753;2.2
Fontibón;4.679169;-74.142945;Lmin;3;70.8;46.58443316412868;2.3
Fontibón;4.679169;-74.142945;Lmin;4;72.5;48.334848484848465;2.3
Fontibón;4.679169;-74.142945;Lmin;5;75.2;51.551049538203216;4.2
Fontibón;4.679169;-74.142945;Lmin;6;79.3;53.451675041876044;5.7
Fontibón;4.679169;-74.142945;Lmin;7;81.3;53.90636998254803;6.3
Fontibón;4.679169;-74.142945;Lmin;8;81.1;53.641514360313366;7.3
Fontibón;4.679169;-74.142945;Lmin;9;81.0;53.4910590277778;6.4
Fontibón;4.679169;-74.142945;Lmin;10;81.2;54.37727272727275;6.6
Fontibón;4.679169;-74.142945;Lmin;11;81.9;54.70867003367006;7.9
Fontibón;4.679169;-74.142945;Lmin;12;83.1;54.981407035175785;7.4
Fontibón;4.679169;-74.142945;Lmin;13;88.5;54.89528145695363;8.0
Fontibón;4.679169;-74.142945;Lmin;14;82.4;55.2074503311258;7.9
Fontibón;4.679169;-74.142945;Lmin;15;81.4;55.58220757825381;8.0
Fontibón;4.679169;-74.142945;Lmin;16;81.6;55.480323886639624;8.3
Fontibón;4.679169;-74.142945;Lmin;17;81.5;55.42318958502848;8.5
Fontibón;4.679169;-74.142945;Lmin;18;81.3;55.13970707892602;8.7
Fontibón;4.679169;-74.142945;Lmin;19;84.4;54.12187761944668;7.6
Fontibón;4.679169;-74.142945;Lmin;20;82.4;53.08687290969896;7.8
Fontibón;4.679169;-74.142945;Lmin;21;82.4;52.09691409507924;6.2
Fontibón;4.679169;-74.142945;Lmin;22;82.2;51.249016393442616;6.6
Fontibón;4.679169;-74.142945;Lmin;23;82.4;49.678221859706305;3.0
Hotel Morrison;4.669944;-74.054878;L10;0;99.8;45.36531124048327;-0.1
Hotel Morrison;4.669944;-74.054878;L10;1;99.8;44.16639076800634;-0.1
Hotel Morrison;4.669944;-74.054878;L10;2;99.5;44.21463006049329;-0.1
Hotel Morrison;4.669944;-74.054878;L10;3;93.6;42.281558441558275;-0.1
Hotel Morrison;4.669944;-74.054878;L10;4;92.9;42.153472029588606;-0.1
Hotel Morrison;4.669944;-74.054878;L10;5;92.6;44.00718864468865;-0.1
Hotel Morrison;4.669944;-74.054878;L10;6;92.2;45.33435804701624;-0.1
Hotel Morrison;4.669944;-74.054878;L10;7;92.5;46.45478341013828;-0.1
Hotel Morrison;4.669944;-74.054878;L10;8;92.5;47.61740344346189;-0.1
Hotel Morrison;4.669944;-74.054878;L10;9;91.9;48.38759447004597;-0.1
Hotel Morrison;4.669944;-74.054878;L10;10;91.9;49.23936102236426;-0.1
Hotel Morrison;4.669944;-74.054878;L10;11;94.2;49.64823794502026;-0.1
Hotel Morrison;4.669944;-74.054878;L10;12;92.8;49.32626235399835;-0.1
Hotel Morrison;4.669944;-74.054878;L10;13;94.0;49.60883530482267;-0.1
Hotel Morrison;4.669944;-74.054878;L10;14;95.7;50.01158325750665;-0.1
Hotel Morrison;4.669944;-74.054878;L10;15;93.3;49.801792538671535;-0.1
Hotel Morrison;4.669944;-74.054878;L10;16;93.7;49.2200089847259;-0.1
Hotel Morrison;4.669944;-74.054878;L10;17;96.0;48.99770712046571;-0.1
Hotel Morrison;4.669944;-74.054878;L10;18;94.7;48.24372941700026;-0.1
Hotel Morrison;4.669944;-74.054878;L10;19;110.6;47.85588717015463;-0.1
Hotel Morrison;4.669944;-74.054878;L10;20;93.9;47.6645276129621;-0.1
Hotel Morrison;4.669944;-74.054878;L10;21;96.0;47.68002703920678;-0.1
Hotel Morrison;4.669944;-74.054878;L10;22;97.8;47.2966054635021;-0.1
Hotel Morrison;4.669944;-74.054878;L10;23;98.4;46.51871921182238;-0.1
Hotel Morrison;4.669944;-74.054878;L50;0;97.9;42.352584167425135;-0.1
Hotel Morrison;4.669944;-74.054878;L50;1;97.9;41.665609065155934;-0.1
Hotel Morrison;4.669944;-74.054878;L50;2;97.1;41.288325449385084;-0.1
Hotel Morrison;4.669944;-74.054878;L50;3;90.6;39.43357850070734;-0.1
Hotel Morrison;4.669944;-74.054878;L50;4;89.9;39.18152255639101;-0.1
Hotel Morrison;4.669944;-74.054878;L50;5;88.7;40.232331316891454;-0.1
Hotel Morrison;4.669944;-74.054878;L50;6;88.3;41.601111621497274;-0.1
Hotel Morrison;4.669944;-74.054878;L50;7;88.8;42.51221545667431;-0.1
Hotel Morrison;4.669944;-74.054878;L50;8;88.1;43.34151371806998;-0.1
Hotel Morrison;4.669944;-74.054878;L50;9;87.3;43.846473067915575;-0.1
Hotel Morrison;4.669944;-74.054878;L50;10;88.0;44.681113172541615;-0.1
Hotel Morrison;4.669944;-74.054878;L50;11;89.5;45.111538461538416;-0.1
Hotel Morrison;4.669944;-74.054878;L50;12;88.2;45.07510725696036;-0.1
Hotel Morrison;4.669944;-74.054878;L50;13;90.4;45.090550161812466;-0.1
Hotel Morrison;4.669944;-74.054878;L50;14;91.0;45.39467406380046;-0.1
Hotel Morrison;4.669944;-74.054878;L50;15;89.3;45.24332871012448;-0.1
Hotel Morrison;4.669944;-74.054878;L50;16;90.2;45.071446827932405;-0.1
Hotel Morrison;4.669944;-74.054878;L50;17;92.1;45.091901728844434;-0.1
Hotel Morrison;4.669944;-74.054878;L50;18;90.3;44.67503616636537;-0.1
Hotel Morrison;4.669944;-74.054878;L50;19;90.4;44.24769301895526;-0.1
Hotel Morrison;4.669944;-74.054878;L50;20;91.5;44.027384044526684;-0.1
Hotel Morrison;4.669944;-74.054878;L50;21;93.8;43.982609890109785;-0.1
Hotel Morrison;4.669944;-74.054878;L50;22;96.0;43.572893539581216;-0.1
Hotel Morrison;4.669944;-74.054878;L50;23;96.6;42.78427661510474;-0.1
Hotel Morrison;4.669944;-74.054878;L90;0;96.2;40.35338110165702;-0.1
Hotel Morrison;4.669944;-74.054878;L90;1;96.3;40.005547154794954;-0.1
Hotel Morrison;4.669944;-74.054878;L90;2;91.4;38.627817589576466;-0.1
Hotel Morrison;4.669944;-74.054878;L90;3;87.6;37.54514842300543;-0.1
Hotel Morrison;4.669944;-74.054878;L90;4;86.6;37.2321312991214;-0.1
Hotel Morrison;4.669944;-74.054878;L90;5;84.3;37.94176739926719;-0.1
Hotel Morrison;4.669944;-74.054878;L90;6;84.6;39.15488245931272;-0.1
Hotel Morrison;4.669944;-74.054878;L90;7;85.1;39.98200921658975;-0.1
Hotel Morrison;4.669944;-74.054878;L90;8;84.4;40.76877617496501;-0.1
Hotel Morrison;4.669944;-74.054878;L90;9;84.4;41.18964976958499;-0.1
Hotel Morrison;4.669944;-74.054878;L90;10;84.6;41.97452304883594;-0.1
Hotel Morrison;4.669944;-74.054878;L90;11;85.8;42.42057683641272;-0.1
Hotel Morrison;4.669944;-74.054878;L90;12;84.9;42.51933513027858;-0.1
Hotel Morrison;4.669944;-74.054878;L90;13;86.6;42.4170791628752;-0.1
Hotel Morrison;4.669944;-74.054878;L90;14;87.5;42.62461328480407;-0.1
Hotel Morrison;4.669944;-74.054878;L90;15;85.7;42.51429481346665;-0.1
Hotel Morrison;4.669944;-74.054878;L90;16;86.4;42.48716981132063;-0.1
Hotel Morrison;4.669944;-74.054878;L90;17;87.0;42.603878190774786;-0.1
Hotel Morrison;4.669944;-74.054878;L90;18;88.2;42.288037383177574;-0.1
Hotel Morrison;4.669944;-74.054878;L90;19;88.2;41.9027024567788;-0.1
Hotel Morrison;4.669944;-74.054878;L90;20;89.3;41.71397535371961;-0.1
Hotel Morrison;4.669944;-74.054878;L90;21;91.7;41.624136998647906;-0.1
Hotel Morrison;4.669944;-74.054878;L90;22;94.3;41.24386027765319;-0.1
Hotel Morrison;4.669944;-74.054878;L90;23;95.1;40.606224809672845;-0.1
Hotel Morrison;4.669944;-74.054878;Leq;0;83.3;43.07385211137751;0.0
Hotel Morrison;4.669944;-74.054878;Leq;1;83.0;42.07640504669831;0.0
Hotel Morrison;4.669944;-74.054878;Leq;2;81.6;41.77606821230135;0.0
Hotel Morrison;4.669944;-74.054878;Leq;3;78.7;40.095607333842565;0.0
Hotel Morrison;4.669944;-74.054878;Leq;4;77.9;39.93906339234724;0.0
Hotel Morrison;4.669944;-74.054878;Leq;5;78.1;41.61315987933639;0.0
Hotel Morrison;4.669944;-74.054878;Leq;6;73.9;43.004774758004544;0.0
Hotel Morrison;4.669944;-74.054878;Leq;7;77.4;44.071072106261994;0.0
Hotel Morrison;4.669944;-74.054878;Leq;8;75.5;45.25451235868943;0.0
Hotel Morrison;4.669944;-74.054878;Leq;9;80.3;45.90238140417455;0.0
Hotel Morrison;4.669944;-74.054878;Leq;10;74.2;46.66720541251671;0.0
Hotel Morrison;4.669944;-74.054878;Leq;11;75.9;47.10420300612362;0.0
Hotel Morrison;4.669944;-74.054878;Leq;12;76.9;46.966222715501225;0.0
Hotel Morrison;4.669944;-74.054878;Leq;13;77.3;47.12044773323337;0.0
Hotel Morrison;4.669944;-74.054878;Leq;14;77.2;47.434366804046476;0.0
Hotel Morrison;4.669944;-74.054878;Leq;15;76.8;47.26207381041594;0.0
Hotel Morrison;4.669944;-74.054878;Leq;16;76.6;46.775813910469935;0.0
Hotel Morrison;4.669944;-74.054878;Leq;17;86.9;46.59899502120611;0.0
Hotel Morrison;4.669944;-74.054878;Leq;18;87.9;45.91239692138554;0.0
Hotel Morrison;4.669944;-74.054878;Leq;19;85.4;45.467693892843684;0.0
Hotel Morrison;4.669944;-74.054878;Leq;20;86.7;45.30564743469261;0.0
Hotel Morrison;4.669944;-74.054878;Leq;21;80.2;45.23831879755085;0.0
Hotel Morrison;4.669944;-74.054878;Leq;22;81.9;44.91745343905597;0.0
Hotel Morrison;4.669944;-74.054878;Leq;23;82.8;44.3663193804168;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;0;124.3;58.564146887595264;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;1;114.2;55.01643454039009;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;2;118.6;56.70743601675199;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;3;124.2;55.39642857142865;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;4;113.0;56.125104022191344;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;5;108.1;59.60187728937746;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;6;123.8;61.400253164556894;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;7;127.0;62.35926267281143;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;8;121.0;63.72768729641713;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;9;113.2;64.30137327188947;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;10;114.9;64.93402099497929;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;11;117.2;65.28201892744501;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;12;116.0;65.32944294699027;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;13;120.8;65.75891719745229;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;14;121.9;66.00794358507731;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;15;124.9;65.7261419472247;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;16;119.0;64.97065588499588;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;17;125.0;64.74287505597873;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;18;127.8;63.530235870049175;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;19;126.2;63.10273885350329;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;20;124.0;62.804381560931176;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;21;118.1;62.38623704371371;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;22;116.5;61.792861621137405;0.0
Hotel Morrison;4.669944;-74.054878;Lmax;23;120.6;61.662230183609424;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;0;93.2;37.08618898343052;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;1;96.0;37.21352964584159;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;2;86.6;35.29376454164724;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;3;83.8;34.575834879406415;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;4;82.2;34.25704114655562;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;5;79.5;34.76553113553102;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;6;78.9;35.78764014466541;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;7;79.5;36.33811981566825;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;8;79.5;37.21822242903679;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;9;80.3;37.5872165898615;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;10;81.0;38.336586033774694;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;11;81.5;38.85352861649405;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;12;81.3;39.02388140161726;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;13;81.9;38.76523202911738;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;14;82.2;39.02718835304807;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;15;81.5;38.90801637852587;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;16;80.7;38.93781671159044;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;17;83.5;39.08959247648897;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;18;85.1;38.84993324432578;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;19;85.5;38.410154686078165;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;20;86.4;38.36703788224551;0.0
Hotel Morrison;4.669944;-74.054878;Lmin;21;88.9;38.23639477241996;0.0
